source,destination,delay_value
5,4,3306.5120000001043
5,4,5932.400000001304
5,4,3306.5120000001043
5,6,6473.024000000209
5,6,3769.904000000097
5,6,3229.2800000002608
5,6,5443.290408978239
5,6,1993.5679999999702
5,6,4412.3223862806335
5,6,3152.0480000004172
5,6,3306.5120000010356
5,6,3538.2080000005662
5,6,2148.0320000005886
5,7,6318.560000000056
5,7,3692.6719999997877
5,7,5237.312000000384
5,7,2688.6560000004247
5,7,5623.471999999136
5,7,1993.5679999999702
5,8,2078.0320000000065
5,8,1537.4080000002868
5,8,1846.3360000001267
5,8,3622.6720000002533
5,8,1846.3360000001267
5,8,1151.2480000006035
5,8,1537.4080000007525
5,8,2000.7999999998137
5,9,1614.6400000001304
5,9,2078.0320000005886
5,9,1382.944000000134
5,9,2078.0320000005886
5,9,2541.42399999965
5,9,2078.0320000005886
5,10,11809.263999999966
5,10,3390.9759999997914
5,10,1074.0160000002943
5,10,1305.7120000002906
5,10,2000.8000000002794
5,10,1769.1040000002831
5,10,1537.4079999998212
5,10,1923.5679999999702
5,11,3460.9759999997914
5,11,2070.7999999998137
5,11,4233.296000002883
5,11,1916.3360000001267
5,11,2302.4960000002757
5,11,3692.6720000002533
5,11,3922.9979330785573
5,11,2148.0320000005886
6,0,9869.958945190534
6,0,1769.1039999998175
6,0,1846.3360000001267
6,0,5273.080991789699
6,0,2232.4960000002757
6,0,2078.0320000005886
6,1,52607.418636123446
6,1,4913.913298354484
6,1,10032.92799999984
6,1,3159.2800000002608
6,1,919.5520000001416
6,1,3622.6720000002533
6,1,1151.2480000006035
6,1,5167.311999998987
6,1,2078.0320000005886
6,2,116533.15643715489
6,2,1614.6400000001304
6,2,1151.2480000001378
6,2,1537.4079999998212
6,2,1923.5679999999702
6,2,1151.2480000006035
6,2,2078.0320000005886
6,2,1846.3360000001267
6,2,1305.7120000002906
6,2,1769.1040000002831
6,3,88296.42886526161
6,3,9562.30399999977
6,3,9253.375999999698
6,3,14273.455999999773
6,3,7168.111999999732
6,3,3383.7440000004135
6,3,4233.296000000089
6,3,2843.1200000001118
6,3,2765.888000000268
6,3,4464.992000000551
6,3,5082.848000000231
6,3,4156.064000000246
6,4,79683.48947933025
6,4,1074.0159999998286
6,4,2773.119999999879
6,4,2232.4960000002757
6,4,1382.944000000134
6,4,1923.5679999999702
6,4,4086.064000000246
6,4,1614.640000000596
6,4,3004.8160000005737
6,5,12024.452329041902
6,5,4542.223999999696
6,5,11770.121417324524
6,5,3460.9760000007227
6,5,3074.8160000005737
6,7,23708.183017889154
6,7,8635.519999999786
6,7,3074.8160000005737
6,7,5391.776000000071
6,7,4294.939205538016
6,7,2997.5840000002645
6,7,2534.1919999998063
6,7,9330.608000000939
6,8,151095.91017074097
6,8,1305.711999999825
6,8,996.7839999999851
6,8,3777.1359999999404
6,8,1769.1040000002831
6,8,1769.1040000002831
6,8,1923.5679999999702
6,8,996.7839999999851
6,8,2464.1919999998063
6,8,2541.4240000015125
6,8,1846.3360000001267
6,8,1923.5679999999702
6,9,11956.496000000043
6,9,5546.2400000002235
6,9,3074.8160000005737
6,9,5082.848000001162
6,9,8930.244214607403
6,9,5469.00800000038
6,10,2078.03199999989
6,10,1305.7120000002906
6,10,1769.1040000002831
6,10,2000.7999999998137
6,10,1537.4079999998212
6,10,1382.944000000134
6,10,1691.8720000004396
6,11,1923.5679999999702
6,11,4549.456000000238
6,11,1151.2480000001378
6,11,2309.728000000119
6,11,2386.960000000894
6,11,2773.1200000001118
6,11,919.5520000001416
6,11,2386.9599999999627
6,11,1923.5679999999702
6,11,1614.640000000596
7,0,5005.615999999922
7,0,2997.5840000000317
7,0,2920.3519999999553
7,0,1993.5679999999702
7,0,2456.9599999999627
7,1,2688.655999999988
7,1,6009.63199999975
7,1,3152.047999999486
7,1,4851.1520000007
7,1,3460.9760000007227
7,2,2225.264000000432
7,2,3847.1360000008717
7,3,6883.149804454995
7,3,3229.279999999795
7,3,2302.4960000002757
7,4,1460.1759999999776
7,4,919.5520000001416
7,4,1151.2480000001378
7,4,1305.7120000002906
7,4,2386.960000000894
7,4,1228.480000000447
7,5,2379.7279999998864
7,5,4421.229660403915
7,6,2920.3519999999553
7,6,2611.424000000581
7,6,2456.960000000894
7,6,3383.744000000879
7,8,4156.06399999978
7,8,5546.239999999991
7,8,2534.192000000272
7,8,2611.424000000581
7,8,3924.3680000002496
7,8,7322.57600000035
7,8,3538.207999999635
7,9,1151.2479999999923
7,9,3313.7440000000643
7,9,996.7839999999851
7,9,1460.1759999999776
7,9,919.5520000001416
7,9,2037.0419234139845
7,9,996.7839999999851
7,10,2920.3520000000717
7,10,5101.300182960462
7,10,3306.5119999998715
7,10,5082.847999999765
7,10,3460.976000000257
7,10,4078.8320000013337
7,11,1691.8720000004396
7,11,2695.8879999998026
7,11,996.7839999999851
7,11,1382.944000000134
7,11,919.5520000001416
7,11,1382.944000000134
1,0,351622.6566263874
1,0,177150.99849863455
1,0,4781.152000000002
1,0,4317.760000000242
1,0,1305.7120000002906
1,0,2773.1200000001118
1,0,2927.583999999799
1,0,3931.600000000559
1,0,4317.759999998845
1,0,2078.0320000005886
1,0,5862.399999999441
1,0,3082.0480000004172
1,0,996.7839999999851
1,0,3545.440000001341
1,2,33902.59200000001
1,2,11654.799999999814
1,2,4935.615999999922
1,2,1228.4799999999814
1,2,2155.264000000432
1,2,1537.4079999998212
1,2,2386.9599999999627
1,3,2386.9599999999627
1,3,2155.2639999999665
1,3,1769.1040000002831
1,3,2000.800000000745
1,3,2078.0320000005886
1,3,1923.5679999999702
1,4,321287.7248341165
1,4,2541.4239999998827
1,4,13817.295999999624
1,4,2773.1200000001118
1,4,1382.944000000134
1,4,1074.0159999998286
1,5,90441.87360166595
1,5,7966.907466747798
1,5,2611.4240000001155
1,5,2070.8000000002794
1,5,3074.816000000108
1,5,2765.888000000268
