source,destination,delay_value
19,0,919.5519999992102
19,0,919.5519999992102
18,0,309660.41283371806
18,0,220456.1648266574
18,0,165363.27916630928
18,0,152383.67098539078
18,0,6480.255999999819
18,0,15516.399999999907
18,0,2386.9599999999627
18,0,2773.119999999879
18,0,2000.7999999998137
18,0,2464.192000000272
18,0,1151.2480000001378
18,0,1846.3360000001267
18,0,1460.1760000004433
18,0,1614.6400000001304
18,0,1382.944000000134
18,0,1460.1759999999776
18,0,996.7839999999851
18,0,1228.480000000447
18,0,1074.0159999998286
18,0,996.7839999999851
18,0,1614.640000000596
18,0,996.7839999999851
18,0,996.7839999999851
18,0,1151.2480000006035
18,0,1074.0159999998286
18,0,1074.0159999998286
18,0,1382.944000000134
18,0,1460.1759999999776
18,0,1769.1040000002831
18,0,1151.2480000006035
18,0,1151.2480000006035
18,0,1846.3360000001267
18,0,1305.7119999993593
18,0,1460.1759999990463
18,0,919.5519999992102
18,0,1151.2479999996722
18,0,1305.7119999993593
18,0,1305.7119999993593
18,0,1305.7119999993593
18,0,1074.0159999988973
18,0,1151.2479999996722
18,0,1305.7119999993593
18,0,1537.4079999979585
18,0,1074.0159999988973
12,0,214315.8488807532
12,0,40777.01521113736
12,0,4935.616000000038
12,0,10340.175254131085
12,0,996.7839999999851
12,0,3082.0479999999516
12,0,2309.7279999998864
12,0,2618.655999999959
12,0,1691.871999999974
12,0,2078.032000000123
12,0,2000.8000000002794
12,0,1228.4799999999814
12,0,2697.5008785803802
12,0,2000.8000000002794
12,0,1846.3360000001267
12,0,1769.1040000002831
12,0,1074.0160000002943
12,0,1614.640000000596
12,0,996.7839999999851
12,0,1074.0159999998286
12,0,1151.2480000006035
12,0,1382.944000000134
12,0,1151.2480000006035
12,0,919.5520000001416
12,0,996.7839999999851
12,0,1460.1759999999776
12,0,1074.0159999998286
12,0,1382.944000000134
12,0,1382.944000000134
12,0,919.5520000001416
12,0,1074.0159999998286
12,0,1305.7120000002906
12,0,1074.0159999988973
12,0,1074.0159999988973
12,0,2309.728000000119
12,0,1151.2479999996722
12,0,996.7839999999851
12,0,5080.976783806458
12,0,1228.4799999985844
12,0,1228.4799999985844
12,0,919.5519999992102
12,0,1074.0159999988973
12,0,1228.4799999985844
12,0,919.5519999992102
12,0,1460.1759999990463
12,0,1691.8719999995083
12,0,1074.0159999988973
20,0,22235.58400000003
20,0,2618.6560000000754
20,0,2773.119999999879
20,0,5707.935999999754
20,0,3236.5120000001043
22,0,1537.408000000054
22,0,2078.0320000000065
22,0,1305.711999999825
22,0,1460.1759999999776
22,0,1228.4799999999814
22,0,1460.1759999999776
22,0,996.7839999999851
22,0,1537.4080000002868
