source,destination,delay_value
2,8,7252.5759999998845
2,8,5553.472000000067
2,8,2773.1200000001118
2,8,2232.49599999981
2,8,1614.6400000001304
2,8,1382.944000000134
2,8,1310.9879819047637
2,8,1074.0159999998286
2,8,3931.600000000559
2,8,2000.7999999998137
2,9,2302.496000000043
2,9,4387.7599999997765
2,9,4464.99199999962
2,9,5314.543999999529
2,9,2920.352000000421
2,9,2688.655999999959
2,9,2688.6560000004247
2,9,2920.352000000421
2,9,2920.3520000008866
2,10,8797.216000000015
2,10,1846.3360000001267
2,10,1537.4080000002868
2,10,2386.9599999999627
2,10,1460.1759999999776
2,10,3004.8160000005737
2,10,1691.8720000004396
2,10,1923.5679999999702
2,10,1382.944000000134
8,0,375452.9280000005
8,0,4703.919999999693
8,0,1460.1759999999776
8,0,1923.5679999999702
8,0,2232.4960000002757
8,1,1460.1759999999776
8,1,1537.4080000002868
8,1,1691.871999999974
8,1,4086.0640000007115
8,1,1614.640000000596
8,1,1305.7120000002906
8,1,1614.640000000596
8,1,1151.2480000006035
8,2,3622.6719999997877
8,2,1614.6399999998976
8,2,996.7839999999851
8,2,1074.0160000002943
8,2,1923.5679999999702
8,2,2232.49599999981
8,2,2386.9600000004284
8,2,1691.8720000004396
8,4,129295.53389422887
8,4,2765.888000000268
8,4,2688.6560000004247
8,4,3615.44000000041
8,4,4432.988082098775
8,4,4156.064000000246
8,4,2611.424000000581
8,5,2618.6560000004247
8,5,996.7839999999851
8,5,1305.7120000002906
8,5,996.7839999999851
8,5,1923.5680000009015
8,5,2000.8000000016764
8,5,2464.1920000007376
8,5,1228.480000000447
8,5,2464.1919999998063
8,6,5314.543999999878
8,6,6473.023999999976
8,6,3383.743999999948
8,6,4078.8319999999367
8,6,2765.888000000268
8,6,3692.6720000002533
8,6,8902.822834328283
8,6,5623.472000000067
8,6,4310.528000000864
8,6,2070.7999999998137
8,6,6945.194561394863
8,6,3229.280000001192
8,6,2997.583999999799
8,7,40559.86683844373
8,7,5855.168000000063
8,7,8326.591999999946
8,7,2611.42399999965
8,7,2997.583999999799
8,7,2456.9599999999627
8,7,6647.1751008071005
8,7,2920.3520000008866
8,9,1228.4799999999814
8,9,1769.1040000002831
8,9,1228.4799999999814
8,9,996.7839999999851
8,9,1769.1040000002831
8,9,3159.2800000002608
8,10,1691.871999999974
8,10,2695.8880000000354
8,10,2541.4240000001155
8,10,919.5520000001416
8,10,1074.0159999998286
8,10,6248.55999999959
8,10,1614.640000000596
8,10,1691.8720000004396
8,10,996.7839999999851
8,10,1460.1759999999776
8,10,1151.2480000006035
1,0,67958.36862638779
1,0,2773.1199999999953
1,0,1614.6399999998976
1,0,2464.1919999998063
1,0,4394.992000000086
1,0,919.5520000001416
1,0,1228.4799999999814
1,0,1846.3360000001267
1,0,1846.3360000001267
1,0,1151.2480000006035
1,0,1460.1759999999776
1,0,1305.7120000002906
1,0,1460.1759999999776
1,0,1151.2480000006035
1,2,36549.104000000014
1,2,3545.4400000000605
1,2,3159.2800000002608
1,2,1151.2480000001378
1,2,1151.2480000006035
1,2,1305.7120000002906
1,2,1074.0159999998286
1,3,5700.704000000376
1,3,5237.311999999918
1,3,3460.9759999997914
1,3,2920.3519999999553
1,3,3538.2080000005662
1,4,82866.20483411691
1,4,8024.896000000066
1,4,2618.655999999959
1,4,1537.4080000007525
1,4,2927.58400000073
1,4,919.5520000001416
1,4,1460.1759999999776
1,5,9569.535999999964
1,5,2618.655999999959
1,5,1614.6400000001304
1,5,1537.4080000002868
1,5,2070.8000000002794
1,5,1151.2480000006035
1,5,996.7839999999851
1,5,1691.8720000004396
1,5,2232.4960000002757
1,5,3229.2800000002608
1,6,4163.296000000089
1,6,3082.0480000004172
1,6,2541.424000000581
1,6,3390.9759999997914
1,6,1151.2480000006035
1,6,2541.42399999965
1,7,10372.033176644356
1,7,4387.7599999997765
1,7,13926.570548254764
1,7,4928.384000000544
1,7,45246.055695531424
1,7,3152.0479999999516
1,7,8906.544339490123
1,7,3229.2800000002608
1,7,3074.8160000005737
1,7,2534.1920000007376
1,7,4044.4837238444015
1,9,1846.3359999998938
1,9,1305.711999999825
1,9,6789.183999999892
1,9,1382.944000000134
1,9,7484.272000000812
1,9,996.7839999999851
1,9,3159.2800000002608
1,9,3004.816000000108
1,9,2078.032000000123
1,9,1228.480000000447
1,9,1769.1040000002831
1,9,2850.3520000008866
1,9,1846.3360000001267
1,9,1614.640000000596
1,9,1769.1040000002831
1,9,1460.1759999999776
1,10,1923.5679999999702
1,10,1382.944000000134
1,10,1228.4799999999814
1,10,1305.7120000002906
1,10,1769.1040000002831
1,10,3545.44000000041
1,11,3545.4399999997113
1,11,4177.359734648839
1,11,1846.3360000001267
1,11,1769.1040000002831
1,11,2386.9599999999627
1,11,1151.2480000006035
1,11,1305.7120000002906
9,0,190410.47164626984
9,0,2232.49599999981
9,0,1846.3359999998938
9,0,3468.2080000001006
9,0,1074.0160000002943
9,0,7938.334031791426
9,0,2078.0320000005886
9,0,1074.0159999998286
9,2,4233.295999999857
9,2,4542.224000000395
9,2,6473.023999999743
9,2,2920.3519999999553
9,2,2611.424000000581
9,2,5546.240000001155
9,2,2534.1920000007376
9,2,3692.6720000002533
9,3,5321.775999999838
9,3,3313.743999999948
9,3,3082.0480000004172
9,3,2000.8000000002794
9,3,22698.97599999979
9,3,1382.944000000134
9,3,1614.640000000596
9,3,3159.2800000002608
9,3,3313.743999999948
9,3,1846.3360000001267
9,3,1614.640000000596
9,4,1537.4079999998212
9,4,3159.2800000002608
9,4,6480.256000000052
9,4,1074.0159999998286
9,4,1074.0159999998286
9,4,3313.743999999948
9,5,312032.4426703053
9,5,1537.4080000002868
9,5,2279.108652275987
9,7,161468.10643821018
9,7,9183.376000000047
9,7,5785.168000000529
9,7,1460.1759999999776
9,7,1846.3360000001267
9,7,1382.944000000134
9,7,3313.743999999948
9,10,5546.240000000107
9,10,5160.079999999842
9,10,3538.2080000001006
9,10,4433.451685289852
9,10,3924.3680000002496
9,10,3692.6720000002533
9,10,3769.904000001028
9,10,4619.45600000117
9,10,3847.1360000008717
9,10,4156.064000001177
9,11,2078.0320000005886
7,0,567976.4498694673
7,0,4078.8319999999367
7,0,2534.192000000272
7,0,2843.1200000001118
7,0,3383.743999999948
7,1,7870.342565621017
7,1,6473.023999999743
7,1,8789.984000000171
7,1,20350.600022642873
7,1,5314.543999999762
7,1,8094.8960000015795
7,2,4222.829454561463
7,2,2379.728000000119
7,2,2920.3519999999553
7,2,2302.4960000002757
7,2,2534.1920000007376
7,3,2309.728000000003
7,3,4156.06399999978
7,3,67212.19161404786
7,3,3847.1359999999404
7,3,919.5519999999087
7,3,996.7839999999851
7,3,2155.2639999999665
7,3,5700.704000000842
7,3,21245.12825477589
7,3,2155.263999999501
7,3,1228.480000000447
7,3,1460.1759999999776
7,3,5546.2400000002235
7,3,1228.480000000447
7,3,1228.480000000447
7,3,4310.527999999933
7,4,1537.4079999998212
7,4,1691.871999999974
7,4,1305.7120000002906
7,4,1382.944000000134
7,4,1382.944000000134
7,4,919.5520000001416
7,4,1151.2480000006035
7,4,919.5520000001416
7,4,1074.0159999998286
7,5,3306.5120000001043
7,5,2688.655999999959
7,5,2534.1919999998063
7,5,2379.7280000010505
7,5,2688.6560000004247
7,5,2945.1693781819195
7,8,2070.7999999998137
7,8,2765.888000000268
7,8,2456.9599999999627
7,9,5953.9068599470775
7,9,1151.247999999905
7,9,1151.247999999905
7,9,919.5519999999087
7,9,1151.2480000001378
7,9,1151.2480000006035
7,9,1846.336000001058
7,10,3615.4400000000605
7,10,3460.9759999997914
7,10,3383.743999999948
7,10,2456.9600000004284
7,10,3074.8160000005737
7,10,2920.3520000008866
7,10,2534.1919999998063
7,11,1074.0159999998286
7,11,1151.247999999905
7,11,1614.6400000001304
7,11,996.7839999999851
7,11,3931.5999999996275
7,11,2000.7999999998137
7,11,2000.7999999998137
6,0,3377.4949451904977
6,0,2464.192000000039
6,0,1305.711999999825
6,0,4240.528000000864
6,0,996.7839999999851
6,0,1382.944000000134
6,1,73861.40263612333
6,1,2541.4239999998827
6,1,1074.0160000002943
6,1,2464.1919999998063
6,1,4781.151999999769
6,1,1614.640000000596
6,1,3004.8160000005737
6,1,1923.5679999999702
6,1,3777.1359999999404
6,2,167963.33243715498
6,2,1074.0160000002943
6,2,1074.0160000002943
6,2,5630.704000000842
6,2,1691.8720000004396
6,2,1846.3360000001267
6,2,2078.0320000005886
6,2,1074.0159999998286
6,2,2309.728000000119
6,3,4464.991999999969
6,3,3769.903999999864
6,3,8094.89599999995
6,3,3692.6720000000205
6,3,2302.4960000002757
6,3,4773.9199999999255
6,3,2688.655999999959
6,3,3460.9760000007227
6,3,4387.760000000242
6,3,5469.008000001311
6,3,2070.7999999998137
6,3,3924.367999999784
6,4,169863.5054793302
6,4,2695.8879999998026
6,4,5785.1679999998305
6,4,1305.7120000002906
6,4,919.5520000001416
6,4,1769.1040000002831
6,4,1460.1759999999776
6,4,1537.4079999998212
6,7,2225.2639999999665
6,7,4696.687999999849
6,7,6350.064611716662
6,7,5469.00800000038
6,7,3306.5120000001043
6,7,4928.383999999613
6,7,1916.3360000001267
6,7,3538.2080000005662
6,7,4001.600000000559
6,8,7168.111999999732
6,8,4696.688000000082
6,8,3074.816000000108
6,8,3383.743999999948
6,8,3538.2080000005662
6,8,3692.6720000002533
6,8,3924.3680000007153
6,8,2688.6560000004247
6,8,2688.6560000004247
6,8,4619.456000000238
6,8,4387.760000000708
6,9,2309.728000000003
6,9,2078.032000000123
6,9,4008.8319999999367
6,9,4008.8319999999367
6,9,1382.944000000134
6,9,2773.1199999991804
6,9,11577.568000000902
6,9,1537.4079999998212
6,9,1373.247419883497
6,10,919.5519999999087
6,10,1305.7120000002906
6,10,1691.8720000004396
6,10,1074.0159999998286
6,10,1151.2480000006035
6,10,2773.120000001043
6,10,2000.7999999998137
6,11,1769.1039999998175
6,11,3082.0479999999516
6,11,2000.8000000002794
6,11,919.5520000001416
6,11,2000.7999999998137
6,11,1305.7120000002906
6,11,996.7839999999851
6,11,1305.7120000002906
6,11,1151.2480000006035
4,0,174681.47941692674
4,0,8102.128000000026
4,0,2695.8879999998026
4,0,2618.655999999959
4,0,2618.655999999959
4,0,1305.7120000002906
4,0,2155.264000000432
4,0,2695.8880000011995
4,0,2464.1919999998063
4,0,2927.583999999799
4,1,2155.2639999999665
4,1,996.7839999999851
4,1,3545.44000000041
4,1,1846.3360000001267
4,1,2618.6560000004247
4,2,22539.246205294738
4,2,4935.615999999922
4,2,4387.760000000242
4,2,4592.116149041802
4,2,1769.1040000002831
4,2,2843.1200000001118
4,2,1460.1759999999776
4,2,919.5520000001416
4,2,2695.888000000268
4,3,6248.559999999823
4,3,8024.895999999717
4,3,2155.2639999999665
4,3,2232.49599999981
4,3,7603.865456082858
4,3,996.7839999999851
4,3,5862.400000001304
4,3,1691.8719999995083
4,3,4188.429264279082
4,3,1846.3360000001267
4,3,1151.2480000006035
4,3,3545.440000001341
4,6,2773.1200000001118
4,6,5630.703999999911
4,6,2078.032000000123
4,6,1846.3360000001267
4,6,2000.7999999998137
4,7,4549.456000000006
4,7,3313.743999999948
4,7,5630.703999999911
4,7,6557.487999999896
4,7,5321.776000000071
4,7,2155.2639999999665
4,7,1923.5679999999702
4,7,1923.5679999999702
4,7,2309.728000000119
4,7,2464.1919999998063
4,7,1305.7120000002906
4,7,1382.944000000134
4,7,1151.2480000006035
4,8,1916.3360000001267
4,8,2765.888000000268
4,8,2997.58400000073
4,9,227245.763032543
4,9,99953.53302287986
4,9,2773.119999999879
4,9,4086.064000000013
4,9,3699.904000000097
4,9,1305.7120000002906
4,11,1305.7120000002906
4,11,1151.2480000001378
4,11,1691.871999999974
4,11,1846.3360000001267
4,11,1846.3360000001267
4,11,1460.1759999999776
4,11,1074.0159999998286
4,11,996.7839999999851
4,11,1923.5679999999702
11,0,2309.728000000003
11,0,2000.8000000002794
11,0,1537.4080000002868
11,0,2196.716836124193
11,0,1460.1759999999776
11,0,2000.8000000002794
11,0,1923.5679999999702
11,0,919.5520000001416
11,0,1460.1759999999776
11,0,1305.7120000002906
11,0,2541.42399999965
11,0,1382.944000000134
11,0,1460.1759999999776
11,1,3931.5999999999767
11,1,2773.119999999879
11,1,1382.9439999999013
11,1,919.5520000001416
11,1,1923.5679999999702
11,1,3082.0479999999516
11,1,1846.3360000001267
11,1,1228.4799999999814
11,1,2464.1920000007376
11,1,1228.480000000447
11,1,1074.0159999998286
11,1,2386.9599999999627
11,1,1305.7120000002906
11,2,5399.008000000031
11,2,2464.1919999998063
11,2,2232.4960000002757
11,2,2765.888000000268
11,2,4928.384000001475
11,2,1151.2480000006035
11,2,5546.240000001155
11,2,2927.58400000073
11,2,5004.763399625197
11,2,1074.0159999998286
11,2,919.5520000001416
11,3,4668.1167631901335
11,3,2232.49599999981
11,3,996.7839999999851
11,3,1460.1759999999776
11,3,996.7839999999851
11,3,1614.640000000596
11,4,3854.367999999784
11,4,1228.4799999999814
11,4,8024.895999999717
11,4,1151.2480000006035
11,4,2566.0061290301383
11,4,2000.7999999998137
11,4,3545.44000000041
11,5,3198.956502053654
11,5,8789.984000002965
11,5,3074.8160000005737
11,5,2920.3520000008866
11,5,2843.120000001043
11,5,2997.58400000073
11,6,5090.079999999958
11,6,3724.042878487613
11,6,1228.4799999999814
11,6,1460.1759999999776
11,6,1846.3360000001267
11,6,1923.5680000009015
11,6,3622.6720000002533
11,7,16520.415999999997
11,7,4240.5279999997
11,7,1382.944000000134
11,7,1228.480000000447
11,7,996.7839999999851
11,7,1923.5679999999702
11,8,1923.5679999999702
11,8,1382.9439999999013
11,8,1614.6400000001304
11,8,1769.1040000002831
11,8,1691.8720000004396
11,8,2618.6560000004247
11,9,21589.36710095615
11,9,25288.20462601527
11,9,4935.615999999922
11,9,3854.367999999784
11,9,1074.0160000002943
11,9,1769.1040000002831
11,9,2386.9599999999627
11,9,1305.7120000002906
11,9,1923.5679999999702
11,9,996.7839999999851
11,9,996.7839999999851
11,9,1074.0159999998286
11,9,2927.583999999799
11,10,4464.992000000086
11,10,4310.528000000049
11,10,4310.528000000049
11,10,4696.687999999849
11,10,5160.079999999842
11,10,5082.848000000231
11,10,4696.688000001013
11,10,4001.600000000559
5,0,4394.991999999853
5,0,1305.711999999825
5,0,1305.7120000002906
5,0,1846.3360000001267
5,0,3468.2080000005662
5,0,919.5520000001416
5,2,17756.128000000026
5,2,2541.423999999999
5,2,2541.4239999998827
5,2,3390.9759999997914
5,2,2850.3519999999553
5,2,3082.0479999999516
5,2,1305.7120000002906
5,2,2078.032000000123
5,2,2773.1200000001118
5,2,1923.5680000004359
5,2,1382.944000000134
5,2,1923.5679999999702
5,2,1923.5679999999702
5,3,919.5520000000251
5,3,1382.9440000000177
5,3,1614.6399999998976
5,3,6634.719999999739
5,3,1691.871999999741
5,3,2618.655999999959
5,3,2850.3519999999553
5,3,2232.4960000002757
5,4,1846.3359999998938
5,4,4086.06399999978
5,4,1074.0159999998286
5,4,1151.2480000006035
5,4,2078.0320000005886
5,4,1923.5679999999702
5,4,996.7839999999851
5,6,150669.17369070704
5,6,919.5520000001416
5,6,2850.3519999999553
5,6,2773.1200000001118
5,6,4781.151999999769
5,6,2000.8000000002794
5,6,2078.032000000123
5,6,1460.1759999999776
5,6,1382.944000000134
5,6,2927.583999999799
5,6,1923.5679999999702
5,7,2843.1199999999953
5,7,6473.023999999743
5,7,2302.4960000002757
5,7,7915.321836345829
5,7,4233.296000001021
5,8,2309.728000000003
5,8,2773.1200000001118
5,8,3622.6719999997877
5,8,1846.3360000001267
5,8,1151.2480000006035
5,8,1305.7120000002906
5,8,1074.0159999998286
5,9,2000.8000000002794
5,9,1074.0159999998286
5,9,1846.3360000001267
5,9,3545.4399999994785
5,9,1537.4079999998212
5,10,2309.728000000003
5,10,3622.6719999997877
5,10,2464.192000000272
5,10,1923.5679999999702
5,10,3468.2080000001006
5,10,4041.040859040804
5,10,2078.0320000005886
5,10,919.5520000001416
5,11,3615.4399999997113
5,11,3538.2080000005662
5,11,2920.3519999999553
5,11,2765.888000000268
