source,destination,delay_value
0,20,996.7839999999851
0,20,1460.1759999990463
0,21,483430.0132074256
0,21,2927.583999999799
0,21,3004.816000000108
0,21,2850.3519999999553
0,21,1305.7120000002906
0,21,2078.032000000123
0,21,1923.5679999999702
0,21,1769.1040000002831
0,21,1382.944000000134
0,21,1074.0159999998286
0,21,919.5520000001416
0,21,1228.480000000447
0,21,1305.7120000002906
0,21,1228.480000000447
0,21,1382.944000000134
0,21,996.7839999999851
0,21,1460.1759999990463
0,22,483430.0132074256
0,22,2927.583999999799
0,22,3004.816000000108
0,22,2850.3519999999553
0,22,1305.7120000002906
0,22,2078.032000000123
0,22,1923.5679999999702
0,22,1769.1040000002831
0,22,1382.944000000134
0,22,1074.0159999998286
0,22,919.5520000001416
0,22,1228.480000000447
0,22,1305.7120000002906
0,22,1228.480000000447
0,22,1382.944000000134
0,22,996.7839999999851
0,22,1460.1759999990463
0,23,483430.0132074256
0,23,2927.583999999799
0,23,3004.816000000108
0,23,2850.3519999999553
0,23,1305.7120000002906
0,23,2078.032000000123
0,23,1923.5679999999702
0,23,1769.1040000002831
0,23,1382.944000000134
0,23,1074.0159999998286
0,23,919.5520000001416
0,23,1228.480000000447
0,23,1305.7120000002906
0,23,1228.480000000447
0,23,1382.944000000134
0,23,996.7839999999851
0,23,1460.1759999990463
0,24,483430.0132074256
0,24,2927.583999999799
0,24,3004.816000000108
0,24,2850.3519999999553
0,24,1305.7120000002906
0,24,2078.032000000123
0,24,1923.5679999999702
0,24,1769.1040000002831
0,24,1382.944000000134
0,24,1074.0159999998286
0,24,919.5520000001416
0,24,1228.480000000447
0,24,1305.7120000002906
0,24,1228.480000000447
0,24,1382.944000000134
0,24,996.7839999999851
0,24,1460.1759999990463
